Transaction ID,Transaction Date,Product Type,SKU,Price,Availability,Number of Products Sold,Revenue Generated,Stock Levels,Lead Times,Order Quantities,Shipping Times,Shipping Carriers,Shipping Costs,Supplier Name,Location,Lead Time,Production Volumes,Manufacturing Lead Time,Manufacturing Costs,Inspection Results,Defect Rates,Transportation Modes,Routes,Total Logistics Cost
TXN00376,2023-02-26,skincare,SKU20,89.5,74,211,17672.88,78,3,64,1,Carrier A,6.52,Supplier 1,Chennai,3,483,4,63.15,Pending,2.1782,Air,Route B,4458.88
TXN06495,2023-02-27,haircare,SKU43,11.52,100,99,1032.84,96,36,86,4,Carrier B,0.61,Supplier 5,Mumbai,37,1,39,28.58,Pass,0.7634,Air,Route A,2510.34
TXN03196,2023-02-27,haircare,SKU81,77.76,48,121,8827.53,59,1,90,4,Carrier B,2.67,Supplier 3,Delhi,1,288,1,19.8,Pass,1.7057,Rail,Route B,2022.3
TXN02307,2023-02-27,skincare,SKU41,99.98,48,137,12591.35,61,8,27,2,Carrier A,7.24,Supplier 4,Chennai,8,809,8,95.87,Pass,0.0378,Sea,Route A,2783.97
TXN08954,2023-02-27,skincare,SKU80,97.43,51,124,11087.23,66,5,72,2,Carrier C,5.66,Supplier 3,Chennai,6,721,5,71.33,Fail,4.8492,Sea,Route B,5543.28
TXN06071,2023-02-27,cosmetics,SKU72,89.93,97,203,19827.93,93,10,76,4,Carrier B,3.6,Supplier 1,Bangalore,10,395,9,57.8,Pass,1.9892,Rail,Route B,4666.4
TXN03377,2023-02-27,skincare,SKU65,33.5,95,123,4578.85,110,33,25,1,Carrier A,1.75,Supplier 5,Kolkata,35,579,32,1.49,Fail,6.5152,Rail,Route C,81.0
TXN07338,2023-02-27,skincare,SKU15,38.5,100,50,1912.3,99,4,50,4,Carrier B,1.82,Supplier 1,Bangalore,5,697,6,98.89,Pass,1.9416,Sea,Route B,5035.5
TXN02184,2023-02-27,skincare,SKU39,19.52,83,152,3079.35,89,4,105,2,Carrier A,1.4,Supplier 2,Kolkata,5,233,5,8.98,Pass,1.6482,Air,Route B,1089.9
TXN04633,2023-02-27,cosmetics,SKU44,48.96,100,264,13426.7,120,13,39,1,Carrier A,2.95,Supplier 2,Delhi,15,756,16,23.93,Pending,3.8705,Rail,Route A,1048.32
TXN01057,2023-02-27,skincare,SKU6,4.39,47,250,1108.03,50,30,70,3,Carrier B,0.19,Supplier 3,Kolkata,28,480,29,1.16,Pass,1.4955,Sea,Route A,94.5
TXN02860,2023-02-27,haircare,SKU30,7.44,57,178,1458.68,55,37,35,2,Carrier C,0.45,Supplier 4,Kolkata,35,625,38,53.44,Pass,1.3343,Road,Route C,1886.15
TXN06571,2023-02-27,haircare,SKU55,85.08,48,146,13465.49,60,4,62,2,Carrier A,4.87,Supplier 2,Delhi,5,592,5,31.43,Pending,3.1453,Sea,Route B,2250.6
TXN06946,2023-02-27,skincare,SKU64,92.17,49,48,4974.93,67,3,65,2,Carrier A,4.32,Supplier 1,Delhi,4,747,4,8.27,Pass,0.0863,Air,Route C,818.35
TXN09504,2023-02-27,skincare,SKU90,13.87,48,213,3054.56,51,9,37,3,Carrier C,0.81,Supplier 3,Bangalore,9,637,7,95.13,Pass,0.9094,Rail,Route B,3549.78
TXN01392,2023-02-27,cosmetics,SKU29,61.58,58,81,4618.42,81,3,58,3,Carrier C,2.34,Supplier 1,Kolkata,4,481,6,39.89,Pending,3.8361,Road,Route B,2449.34
TXN08729,2023-02-27,haircare,SKU57,47.71,50,268,11134.4,61,19,59,4,Carrier C,2.97,Supplier 2,Delhi,20,342,24,63.36,Pass,1.3111,Rail,Route A,3913.47
TXN07956,2023-02-27,skincare,SKU3,61.13,100,2,110.91,111,25,84,3,Carrier C,3.61,Supplier 5,Kolkata,25,676,28,33.0,Fail,5.1299,Rail,Route A,3075.24
TXN06382,2023-02-27,skincare,SKU37,21.72,76,177,3880.06,74,17,20,3,Carrier C,1.24,Supplier 3,Kolkata,17,350,16,37.82,Fail,4.4975,Sea,Route A,781.2
TXN01018,2023-02-27,cosmetics,SKU7,43.8,71,176,7005.24,67,1,81,2,Carrier C,2.47,Supplier 4,Bangalore,1,320,1,103.43,Pass,0.826,Road,Route C,8577.9
TXN08918,2023-02-28,skincare,SKU20,89.72,69,38,3396.17,76,3,1,1,Carrier A,4.78,Supplier 1,Chennai,4,329,5,66.15,Pending,3.1063,Air,Route B,70.93
TXN02557,2023-02-28,skincare,SKU4,5.05,39,152,661.72,47,2,37,2,Carrier A,0.32,Supplier 1,Delhi,2,657,2,99.57,Pending,2.6331,Air,Route A,3695.93
TXN07185,2023-02-28,skincare,SKU37,21.93,85,305,6489.14,79,20,39,3,Carrier B,0.86,Supplier 3,Kolkata,20,332,16,35.77,Pending,2.5872,Sea,Route A,1428.57
TXN02424,2023-02-28,haircare,SKU97,3.39,79,177,652.1,90,14,52,2,Carrier A,0.16,Supplier 4,Mumbai,14,357,17,69.26,Fail,6.9591,Road,Route A,3609.84
TXN04765,2023-02-28,haircare,SKU18,37.71,82,197,7835.29,86,14,72,3,Carrier C,1.33,Supplier 2,Kolkata,16,310,15,26.33,Pass,1.8668,Sea,Route A,1991.52
TXN08136,2023-02-28,skincare,SKU56,20.07,42,165,3386.76,40,21,41,2,Carrier A,1.21,Supplier 1,Mumbai,21,136,22,12.84,Pass,0.4338,Air,Route B,576.05
TXN02619,2023-02-28,haircare,SKU51,28.5,77,201,5409.83,86,36,43,2,Carrier C,1.73,Supplier 5,Bangalore,39,656,47,15.67,Pending,3.6206,Road,Route A,748.2
TXN01540,2023-02-28,cosmetics,SKU44,54.34,40,196,11749.31,38,13,116,2,Carrier C,1.94,Supplier 2,Delhi,14,454,20,22.17,Pending,2.4327,Rail,Route A,2796.76
TXN09036,2023-02-28,cosmetics,SKU7,39.9,87,207,7882.05,94,1,60,2,Carrier A,1.9,Supplier 4,Bangalore,1,649,1,101.94,Pass,0.4234,Road,Route C,6230.4
TXN03632,2023-02-28,skincare,SKU86,19.16,54,166,3057.32,66,13,86,3,Carrier B,0.68,Supplier 1,Mumbai,12,589,16,81.9,Pass,1.4256,Rail,Route A,7101.88
TXN04612,2023-02-28,haircare,SKU83,70.52,64,216,16851.72,77,4,92,2,Carrier A,4.68,Supplier 1,Bangalore,4,607,4,105.49,Pass,0.7075,Road,Route A,10135.64
TXN06109,2023-02-28,cosmetics,SKU8,70.04,47,147,11221.59,44,10,36,3,Carrier C,3.53,Supplier 4,Mumbai,10,623,10,11.72,Pending,3.0881,Sea,Route B,549.0
TXN02529,2023-02-28,haircare,SKU78,6.78,46,174,1161.71,44,34,117,2,Carrier A,0.42,Supplier 5,Mumbai,32,425,29,75.31,Fail,7.0793,Sea,Route C,8860.41
TXN02157,2023-02-28,skincare,SKU66,26.89,19,205,6301.45,24,40,35,2,Carrier A,1.72,Supplier 5,Kolkata,38,602,50,40.31,Fail,5.1072,Road,Route A,1471.05
TXN04554,2023-02-28,skincare,SKU10,16.43,22,223,3368.07,24,7,39,3,Carrier C,0.69,Supplier 5,Kolkata,7,629,7,98.29,Pending,2.732,Road,Route B,3860.22
TXN02362,2023-02-28,skincare,SKU14,104.06,90,1,107.44,91,9,47,3,Carrier C,4.76,Supplier 1,Kolkata,9,71,11,5.86,Pass,0.0798,Air,Route B,499.14
TXN05807,2023-02-28,skincare,SKU41,104.87,91,300,29819.47,84,8,58,2,Carrier C,4.47,Supplier 4,Chennai,8,508,10,98.66,Pass,0.0479,Sea,Route A,5981.54
TXN08435,2023-02-28,skincare,SKU60,18.21,86,101,1783.76,83,33,66,3,Carrier B,0.66,Supplier 4,Mumbai,37,1,30,94.44,Pending,3.3216,Rail,Route A,6276.6
TXN01651,2023-02-28,skincare,SKU67,87.79,54,99,7501.22,51,6,111,2,Carrier A,6.49,Supplier 1,Mumbai,7,537,9,7.3,Pass,0.1273,Sea,Route C,1530.69
TXN00539,2023-02-28,haircare,SKU57,46.25,71,56,2201.69,95,29,78,4,Carrier B,2.46,Supplier 2,Delhi,27,358,28,63.61,Pending,2.2506,Rail,Route A,5153.46
TXN02030,2023-02-28,cosmetics,SKU96,25.47,100,308,7709.52,103,27,64,5,Carrier B,0.93,Supplier 3,Mumbai,27,386,33,17.92,Fail,6.7409,Road,Route A,1206.4
TXN01978,2023-03-01,haircare,SKU84,91.5,83,326,28430.54,83,33,65,3,Carrier B,4.71,Supplier 5,Chennai,33,291,31,37.48,Fail,12.0368,Air,Route B,2742.35
TXN09304,2023-03-01,skincare,SKU60,17.85,44,279,4276.43,48,28,55,4,Carrier B,0.86,Supplier 4,Mumbai,29,881,34,83.64,Pending,3.7205,Rail,Route A,4647.5
TXN03265,2023-03-01,haircare,SKU25,37.01,58,55,2058.48,71,33,66,4,Carrier B,2.2,Supplier 4,Kolkata,34,525,26,76.79,Pending,3.5212,Road,Route B,5213.34
TXN00402,2023-03-01,cosmetics,SKU8,69.11,53,266,18344.56,60,11,90,1,Carrier A,4.1,Supplier 4,Mumbai,12,493,11,11.92,Pending,3.0012,Sea,Route B,1441.8
TXN03002,2023-03-01,haircare,SKU81,69.95,36,289,22141.02,40,1,56,2,Carrier A,5.57,Supplier 3,Delhi,1,283,1,21.72,Pending,3.8961,Rail,Route B,1528.24
TXN08015,2023-03-01,haircare,SKU87,79.96,41,177,13508.21,43,20,50,4,Carrier B,3.47,Supplier 3,Chennai,22,755,17,28.78,Pending,3.2277,Sea,Route B,1612.5
TXN05594,2023-03-01,haircare,SKU26,100.83,85,46,4351.89,86,2,79,5,Carrier B,5.06,Supplier 2,Bangalore,3,268,4,15.47,Pass,1.8571,Rail,Route A,1621.87
TXN03180,2023-03-01,skincare,SKU40,86.1,41,71,5640.26,54,1,8,4,Carrier B,3.16,Supplier 1,Kolkata,1,396,1,92.35,Pending,3.3576,Road,Route A,764.08
TXN03473,2023-03-01,skincare,SKU34,38.42,37,95,3600.64,35,8,40,2,Carrier A,1.7,Supplier 1,Chennai,8,699,7,11.5,Pass,0.3762,Road,Route B,528.0
TXN05294,2023-03-02,haircare,SKU97,3.61,43,257,1029.03,62,15,54,3,Carrier C,0.18,Supplier 4,Mumbai,17,628,18,73.12,Fail,6.4865,Road,Route A,3958.2
TXN01178,2023-03-02,skincare,SKU13,14.89,42,1,13.7,59,19,95,1,Carrier A,1.24,Supplier 5,Bangalore,18,431,14,97.41,Fail,4.8619,Road,Route B,9371.75
TXN07425,2023-03-02,haircare,SKU76,64.78,53,149,10718.39,64,19,29,4,Carrier B,2.88,Supplier 2,Bangalore,21,483,24,59.57,Pass,1.9274,Rail,Route A,1811.05
TXN07271,2023-03-02,skincare,SKU9,64.86,64,370,20729.02,76,31,90,5,Carrier B,2.48,Supplier 2,Chennai,29,261,25,47.56,Pending,3.1029,Rail,Route B,4503.6
TXN06198,2023-03-02,cosmetics,SKU88,70.59,58,231,18198.79,71,13,27,3,Carrier B,2.89,Supplier 2,Mumbai,13,802,11,72.33,Pass,0.5389,Sea,Route A,2030.94
TXN09863,2023-03-02,cosmetics,SKU59,60.36,73,199,10840.59,79,3,24,4,Carrier B,3.54,Supplier 1,Kolkata,3,653,2,2.02,Pass,0.3412,Air,Route A,133.44
TXN07063,2023-03-02,cosmetics,SKU85,71.63,62,220,16876.17,75,3,16,2,Carrier A,4.5,Supplier 5,Chennai,3,375,2,77.09,Pass,1.3769,Road,Route B,1305.44
TXN00467,2023-03-02,skincare,SKU37,25.12,68,216,5415.08,95,14,59,1,Carrier A,1.48,Supplier 3,Kolkata,14,523,18,35.93,Pending,2.9624,Sea,Route A,2207.19
TXN03984,2023-03-02,cosmetics,SKU62,69.95,42,184,14280.47,51,17,40,1,Carrier A,4.92,Supplier 2,Mumbai,17,307,12,20.15,Pass,1.0499,Sea,Route C,1002.8
TXN00397,2023-03-02,skincare,SKU90,13.97,89,329,3930.11,83,11,60,2,Carrier A,0.59,Supplier 3,Bangalore,11,445,8,88.84,Pass,1.4041,Rail,Route B,5365.8
TXN09287,2023-03-02,haircare,SKU70,48.05,49,249,10365.23,52,10,60,2,Carrier A,2.61,Supplier 1,Bangalore,10,275,12,12.81,Pass,1.1905,Road,Route C,925.2
TXN02287,2023-03-02,cosmetics,SKU71,6.16,75,197,1243.03,71,12,69,2,Carrier C,0.26,Supplier 2,Bangalore,12,699,8,31.88,Pending,2.9237,Road,Route A,2217.66
TXN03417,2023-03-02,cosmetics,SKU91,64.93,75,216,14534.54,77,27,83,1,Carrier A,4.52,Supplier 4,Delhi,29,614,39,43.19,Pass,1.0859,Rail,Route B,3959.93
TXN00967,2023-03-02,skincare,SKU16,7.59,82,154,1127.18,82,15,85,3,Carrier C,0.37,Supplier 1,Bangalore,16,496,15,79.55,Pass,0.5903,Air,Route A,6793.2
TXN01331,2023-03-02,cosmetics,SKU91,66.33,28,177,13092.88,39,31,26,3,Carrier C,2.64,Supplier 4,Delhi,32,650,41,39.27,Pass,1.0456,Rail,Route B,1089.66
TXN05620,2023-03-02,cosmetics,SKU72,89.41,68,209,18485.86,76,8,58,1,Carrier A,4.63,Supplier 1,Bangalore,8,80,7,61.88,Pending,2.3217,Rail,Route B,3857.58
TXN03445,2023-03-02,cosmetics,SKU62,72.58,84,211,16445.83,104,14,44,5,Carrier B,3.66,Supplier 2,Mumbai,14,189,13,21.49,Pass,1.4326,Sea,Route C,1106.6
TXN03469,2023-03-02,haircare,SKU25,41.77,35,399,18019.14,44,29,75,1,Carrier A,2.49,Supplier 4,Kolkata,28,633,34,83.73,Fail,6.9187,Road,Route B,6466.5
TXN00237,2023-03-02,skincare,SKU69,57.85,64,85,4901.6,65,10,1,2,Carrier A,3.11,Supplier 4,Kolkata,11,206,9,77.08,Pass,1.9496,Air,Route A,80.19
TXN00335,2023-03-03,skincare,SKU15,35.17,86,269,9751.56,96,4,8,3,Carrier C,1.5,Supplier 1,Bangalore,5,571,5,91.59,Pass,1.484,Sea,Route B,744.72
TXN01829,2023-03-03,haircare,SKU48,81.1,42,35,2768.72,54,21,60,1,Carrier A,5.13,Supplier 2,Mumbai,22,261,17,22.79,Pass,1.2653,Rail,Route B,1675.2
TXN00864,2023-03-03,skincare,SKU86,20.15,50,136,2538.78,62,10,33,4,Carrier B,0.92,Supplier 1,Mumbai,12,129,15,75.87,Pass,1.6291,Rail,Route A,2534.07
TXN05354,2023-03-03,skincare,SKU1,14.66,47,131,1665.26,45,30,33,2,Carrier A,0.83,Supplier 3,Mumbai,31,570,37,37.73,Fail,5.5523,Road,Route B,1272.48
TXN04943,2023-03-03,skincare,SKU13,15.05,27,109,1490.45,32,15,24,1,Carrier A,1.04,Supplier 5,Bangalore,17,415,16,103.17,Pending,2.4964,Road,Route B,2501.04
TXN01732,2023-03-03,skincare,SKU20,93.21,95,270,21836.41,93,6,88,5,Carrier B,3.06,Supplier 1,Chennai,6,543,5,72.76,Pass,1.7033,Air,Route B,6672.16
TXN03532,2023-03-03,cosmetics,SKU62,75.33,40,169,11522.48,48,14,36,2,Carrier C,3.39,Supplier 2,Mumbai,15,654,13,23.24,Pending,2.7909,Sea,Route C,958.68
TXN01691,2023-03-03,cosmetics,SKU88,70.77,94,302,19834.89,95,11,95,3,Carrier B,3.34,Supplier 2,Mumbai,12,585,10,63.38,Pass,0.5759,Sea,Route A,6338.4
TXN09959,2023-03-03,haircare,SKU5,1.72,56,279,503.16,79,22,92,1,Carrier A,0.09,Supplier 4,Bangalore,24,483,20,58.51,Pending,3.4586,Road,Route A,5391.2
TXN06921,2023-03-04,cosmetics,SKU72,95.92,52,204,19457.8,56,9,35,3,Carrier B,3.89,Supplier 1,Bangalore,10,699,7,55.28,Pending,2.7181,Rail,Route B,2070.95
TXN09188,2023-03-04,cosmetics,SKU88,81.22,62,70,5557.14,72,10,41,4,Carrier B,2.57,Supplier 2,Mumbai,11,673,9,71.03,Pass,0.8189,Sea,Route A,3017.6
TXN02658,2023-03-04,cosmetics,SKU49,75.6,46,333,27820.83,60,39,20,2,Carrier A,3.36,Supplier 5,Delhi,41,420,51,14.29,Pending,3.8817,Rail,Route A,353.0
TXN07037,2023-03-04,cosmetics,SKU8,63.33,41,117,8294.56,52,11,70,2,Carrier A,4.92,Supplier 4,Mumbai,11,872,10,11.12,Fail,4.6488,Sea,Route B,1122.8
TXN08652,2023-03-04,cosmetics,SKU71,6.22,87,126,807.87,102,10,72,2,Carrier A,0.41,Supplier 2,Bangalore,11,380,11,33.46,Pass,1.0982,Road,Route A,2438.64
TXN03046,2023-03-04,cosmetics,SKU89,95.31,72,137,13622.14,94,7,15,4,Carrier B,5.68,Supplier 1,Kolkata,7,600,9,49.55,Pass,1.3563,Rail,Route B,828.45
TXN02884,2023-03-04,cosmetics,SKU73,87.92,37,209,15797.02,51,4,41,4,Carrier B,2.82,Supplier 4,Chennai,5,596,5,50.66,Fail,4.0132,Road,Route A,2192.68
TXN09138,2023-03-04,haircare,SKU55,74.77,79,132,9771.98,81,3,80,4,Carrier C,4.34,Supplier 2,Delhi,4,676,4,31.4,Pending,3.5144,Sea,Route B,2859.2
TXN03813,2023-03-04,haircare,SKU54,30.98,84,117,3350.6,99,21,57,3,Carrier C,1.11,Supplier 1,Kolkata,21,605,21,31.41,Pending,2.3187,Road,Route B,1853.64
TXN03427,2023-03-04,skincare,SKU34,38.22,20,218,7672.61,25,5,100,3,Carrier C,1.55,Supplier 1,Chennai,6,443,8,10.13,Pass,0.4705,Road,Route B,1168.0
TXN04019,2023-03-04,cosmetics,SKU8,68.5,55,199,13904.99,73,12,59,3,Carrier C,2.5,Supplier 4,Mumbai,12,333,10,11.54,Fail,4.2696,Sea,Route B,828.36
TXN03551,2023-03-04,cosmetics,SKU8,72.44,100,120,8351.35,107,9,74,4,Carrier B,2.69,Supplier 4,Mumbai,9,759,9,11.43,Pending,2.1009,Sea,Route B,1044.88
TXN08488,2023-03-04,skincare,SKU1,13.9,96,263,4088.36,91,40,67,4,Carrier B,0.54,Supplier 3,Mumbai,40,400,31,35.79,Fail,5.316,Road,Route B,2434.11
TXN06327,2023-03-04,haircare,SKU79,55.67,66,135,7319.22,78,10,44,2,Carrier C,2.62,Supplier 3,Bangalore,10,472,11,54.52,Pass,0.1196,Air,Route C,2514.16
TXN09966,2023-03-04,haircare,SKU51,25.71,43,91,2110.76,43,34,42,2,Carrier A,1.53,Supplier 5,Bangalore,37,178,49,14.56,Pending,3.8971,Road,Route A,675.78
TXN06555,2023-03-04,skincare,SKU9,59.84,59,221,13443.81,64,20,41,2,Carrier A,3.1,Supplier 2,Chennai,22,355,24,51.05,Pending,3.8047,Rail,Route B,2220.15
TXN01045,2023-03-04,haircare,SKU74,3.14,62,146,397.02,66,13,38,4,Carrier C,0.12,Supplier 4,Delhi,13,786,12,77.77,Pass,0.3382,Rail,Route A,2959.82
TXN09980,2023-03-05,haircare,SKU25,36.68,94,75,2487.47,96,27,107,3,Carrier C,2.44,Supplier 4,Kolkata,30,433,32,85.21,Fail,5.1736,Road,Route B,9378.55
TXN09523,2023-03-05,cosmetics,SKU73,83.88,72,254,23808.33,73,4,49,4,Carrier B,4.46,Supplier 4,Chennai,4,452,4,45.87,Fail,9.3775,Road,Route A,2466.17
TXN05643,2023-03-05,haircare,SKU83,68.87,83,158,11652.03,88,4,65,2,Carrier A,4.82,Supplier 1,Bangalore,4,160,3,91.46,Pass,0.2983,Road,Route A,6258.2
TXN09105,2023-03-05,skincare,SKU19,54.6,31,219,10289.68,44,22,102,4,Carrier B,2.47,Supplier 4,Chennai,23,350,20,90.47,Fail,7.5895,Road,Route C,9479.88
TXN09782,2023-03-05,skincare,SKU65,32.58,66,174,5285.91,87,38,86,2,Carrier A,1.58,Supplier 5,Kolkata,36,774,33,1.75,Fail,11.9749,Rail,Route C,286.38
TXN02872,2023-03-05,cosmetics,SKU59,66.86,71,186,12584.9,69,2,98,2,Carrier A,3.71,Supplier 1,Kolkata,2,529,2,1.8,Pass,0.3887,Air,Route A,539.98
TXN04228,2023-03-05,skincare,SKU86,21.04,96,255,4933.63,90,15,40,4,Carrier C,0.98,Supplier 1,Mumbai,16,384,14,71.58,Pending,2.0931,Rail,Route A,2902.4
TXN05341,2023-03-05,haircare,SKU95,83.99,75,157,11817.22,73,25,30,2,Carrier C,4.77,Supplier 4,Mumbai,27,606,29,65.21,Pending,2.4381,Air,Route A,2099.4
TXN04453,2023-03-05,skincare,SKU31,53.58,28,155,8075.47,33,7,53,2,Carrier A,2.29,Supplier 3,Chennai,8,726,9,56.53,Fail,4.2381,Rail,Route C,3117.46
TXN05157,2023-03-05,cosmetics,SKU29,65.82,38,81,4888.9,49,5,26,2,Carrier A,3.24,Supplier 1,Kolkata,5,689,4,39.18,Pending,2.1463,Road,Route B,1102.92
TXN04347,2023-03-05,skincare,SKU16,7.88,84,223,1506.09,78,17,91,3,Carrier B,0.25,Supplier 1,Bangalore,18,594,17,79.98,Pass,0.4562,Air,Route A,7300.93
TXN05143,2023-03-05,haircare,SKU70,49.25,66,72,3738.49,83,11,70,3,Carrier C,2.35,Supplier 1,Bangalore,13,567,11,10.81,Pass,1.065,Road,Route C,921.2
TXN05630,2023-03-05,cosmetics,SKU96,23.3,83,1,20.08,98,37,57,4,Carrier B,0.86,Supplier 3,Mumbai,39,357,30,17.04,Pending,3.9749,Road,Route A,1020.3
TXN06920,2023-03-05,cosmetics,SKU17,79.22,59,33,2589.91,65,16,58,5,Carrier B,3.75,Supplier 1,Chennai,15,638,12,46.94,Pass,0.0919,Air,Route C,2940.02
TXN07441,2023-03-05,skincare,SKU42,48.67,56,61,3159.66,72,8,48,2,Carrier A,3.08,Supplier 5,Bangalore,9,495,10,97.74,Fail,6.8234,Road,Route A,4839.36
TXN06680,2023-03-05,skincare,SKU69,56.7,29,150,7901.56,33,9,57,3,Carrier B,1.86,Supplier 4,Kolkata,10,538,9,87.51,Pending,2.1875,Air,Route A,5094.09
TXN00242,2023-03-06,cosmetics,SKU38,52.88,42,273,13010.12,59,20,45,2,Carrier A,3.14,Supplier 5,Mumbai,20,277,16,6.1,Pass,0.675,Air,Route B,415.8
TXN01560,2023-03-06,skincare,SKU75,89.67,67,230,21397.59,68,9,51,2,Carrier C,4.54,Supplier 1,Chennai,9,490,8,53.55,Pass,1.002,Air,Route C,2962.59
TXN00571,2023-03-06,cosmetics,SKU27,93.0,22,203,19759.04,26,4,77,2,Carrier A,6.18,Supplier 5,Mumbai,5,585,7,10.29,Fail,6.5329,Sea,Route B,1268.19
TXN06947,2023-03-06,haircare,SKU95,81.29,41,212,18648.15,57,38,45,2,Carrier A,5.63,Supplier 4,Mumbai,40,647,32,54.57,Pass,1.8586,Air,Route A,2709.0
TXN09581,2023-03-06,cosmetics,SKU27,89.07,83,177,16408.51,83,8,86,3,Carrier B,3.05,Supplier 5,Mumbai,8,417,7,10.4,Fail,7.2938,Sea,Route B,1156.7
TXN08899,2023-03-06,skincare,SKU39,20.6,86,156,3530.53,103,7,102,3,Carrier B,0.93,Supplier 2,Kolkata,7,317,5,9.98,Pass,0.8767,Air,Route B,1112.82
TXN00010,2023-03-06,cosmetics,SKU89,97.72,51,94,7909.48,55,8,43,2,Carrier C,3.85,Supplier 1,Kolkata,8,500,8,47.84,Pass,1.9839,Rail,Route B,2222.67
TXN05978,2023-03-06,skincare,SKU20,93.36,78,258,23213.89,85,3,48,3,Carrier C,5.03,Supplier 1,Chennai,3,595,5,68.87,Pending,2.6453,Air,Route B,3547.2
TXN00992,2023-03-06,skincare,SKU4,4.56,56,190,801.7,63,1,70,2,Carrier C,0.21,Supplier 1,Delhi,2,818,2,95.94,Pending,2.2106,Air,Route A,6730.5
TXN09552,2023-03-06,skincare,SKU65,31.16,46,213,7157.73,52,37,59,4,Carrier C,2.14,Supplier 5,Kolkata,41,407,31,1.7,Fail,5.5276,Rail,Route C,226.56
TXN09767,2023-03-06,haircare,SKU18,34.78,93,177,5926.9,97,18,34,2,Carrier A,1.94,Supplier 2,Kolkata,17,392,15,27.75,Pending,2.3233,Sea,Route A,1009.46
TXN04352,2023-03-06,cosmetics,SKU8,72.51,57,155,12109.35,69,11,89,2,Carrier A,3.85,Supplier 4,Mumbai,12,545,9,11.75,Fail,4.5219,Sea,Route B,1388.4
TXN03487,2023-03-06,skincare,SKU66,24.58,70,116,2601.25,77,58,50,1,Carrier A,1.92,Supplier 5,Kolkata,56,387,43,41.13,Fail,7.5105,Road,Route A,2152.5
TXN05420,2023-03-06,skincare,SKU16,7.43,73,138,1103.24,96,17,73,5,Carrier B,0.32,Supplier 1,Bangalore,18,470,19,79.2,Pass,0.7518,Air,Route A,5804.96
TXN01441,2023-03-06,cosmetics,SKU49,76.32,28,200,16001.63,29,40,40,5,Carrier B,4.14,Supplier 5,Delhi,42,273,43,15.93,Fail,6.743,Rail,Route A,802.8
TXN02856,2023-03-06,haircare,SKU74,3.14,62,270,739.44,61,14,73,1,Carrier A,0.15,Supplier 4,Delhi,13,309,10,88.93,Pass,0.4947,Rail,Route A,6502.84
TXN05251,2023-03-06,skincare,SKU14,106.76,78,284,33208.05,90,10,73,1,Carrier A,7.28,Supplier 1,Kolkata,11,472,10,5.47,Pass,0.0858,Air,Route B,930.75
TXN03819,2023-03-06,haircare,SKU43,11.56,43,137,1688.27,60,46,3,4,Carrier B,0.49,Supplier 5,Mumbai,44,528,34,27.74,Pass,0.8487,Air,Route A,84.69
TXN09798,2023-03-06,skincare,SKU6,4.11,59,275,1174.35,73,29,101,1,Carrier A,0.25,Supplier 3,Kolkata,30,366,28,1.1,Pass,0.9765,Sea,Route A,136.35
TXN08649,2023-03-06,haircare,SKU25,40.68,61,155,6992.62,65,32,49,4,Carrier B,1.44,Supplier 4,Kolkata,30,398,31,86.12,Fail,5.2253,Road,Route B,4290.44
TXN07369,2023-03-06,haircare,SKU2,10.52,78,255,2643.57,85,26,44,4,Carrier B,0.39,Supplier 1,Mumbai,25,214,24,30.63,Pending,3.5594,Air,Route C,1364.88
TXN05892,2023-03-06,skincare,SKU53,32.29,55,108,3562.21,73,16,39,5,Carrier B,1.01,Supplier 1,Delhi,16,564,15,86.68,Pass,1.1934,Air,Route B,3419.91
TXN07727,2023-03-06,haircare,SKU79,53.83,89,147,7339.7,115,11,59,5,Carrier B,2.37,Supplier 3,Bangalore,12,827,11,58.25,Pass,0.2022,Air,Route C,3576.58
TXN04900,2023-03-07,haircare,SKU54,32.81,52,165,5809.54,72,19,60,2,Carrier A,1.51,Supplier 1,Kolkata,20,532,25,31.28,Pass,0.8738,Road,Route B,1967.4
TXN03671,2023-03-07,skincare,SKU6,4.13,56,270,1123.24,72,30,97,1,Carrier A,0.22,Supplier 3,Kolkata,32,407,29,1.14,Pass,0.9351,Sea,Route A,131.92
TXN05877,2023-03-07,haircare,SKU0,65.39,42,152,8453.95,59,28,26,1,Carrier A,3.48,Supplier 3,Mumbai,29,475,28,50.24,Pass,0.2285,Road,Route B,1396.72
TXN04629,2023-03-07,cosmetics,SKU85,83.11,99,158,14369.05,100,2,65,2,Carrier A,4.43,Supplier 5,Chennai,3,689,2,73.07,Pass,1.842,Road,Route B,5037.5
TXN00238,2023-03-07,cosmetics,SKU7,40.39,39,200,8270.21,44,1,29,4,Carrier B,1.52,Supplier 4,Bangalore,1,632,1,103.77,Pass,0.4093,Road,Route C,3053.41
TXN08449,2023-03-07,haircare,SKU43,10.98,25,306,3308.5,30,45,72,4,Carrier B,0.42,Supplier 5,Mumbai,47,327,32,24.73,Pass,0.4967,Air,Route A,1810.8
TXN00282,2023-03-07,haircare,SKU43,11.02,87,162,1724.87,91,31,109,5,Carrier B,0.58,Supplier 5,Mumbai,30,344,36,29.49,Pass,0.4851,Air,Route A,3277.63
